user,result,apply_dt,close_dt,update_ts,duration,description,id
AuntieJ,通过,2013-08-19,2014-03-24,2014-04-01 7:20,217 days,"国内大学本科毕业， 来新1年8个月， SPass，月薪2000。 老公，sponsor, SC，月薪3700。 去年6月注册结婚注册，8月申请的。",meta/pr/2020-07-11/2014-04-01 7:20_AuntieJ.json
Manchester,通过,2013-09-02,2014-02-11,2014-03-29 2:16,162 days,O level + poly + 5-year stayed in SG,meta/pr/2020-07-11/2014-03-29 2:16_Manchester.json
tzforest,通过,2013-09-02,2014-03-04,2014-03-17 10:55,183 days,我带老婆一起申请，同为生物土博，本人申请时来新3年2月，老婆来新1年4月，两人工资basic都是4600+，,meta/pr/2020-07-11/2014-03-17 10:55_tzforest.json
八月风,失败,2012-03-10,2012-08-22,2014-03-11 8:13,165 days,夫妻一起申请，男主。 等待了5个半月， 等待期间补过一次家庭成员信息，主动补过税单。在补材料的过程中，从来没有追问过审批情况，个人觉得问负责补材料的人除了显得你心急，其他没什么用处，不如耐心等待，该来的总会来~ 你这个不如不拿出来晒，屁用没有，SB,meta/pr/2020-07-11/2014-03-11 8:13_八月风.json
Leon,通过,2013-06-24,2014-02-26,2014-03-04 21:20,247 days,政府理工毕业，因为个人原因，申请两次失败，这是第三次，成功通过,meta/pr/2020-07-11/2014-03-04 21:20_Leon.json
lkk,失败,2013-06-25,2014-03-03,2014-03-03 0:37,251 days,是独立也是第一次申请，申请时EP三年，国内211毕业，Basic $3700...,meta/pr/2020-07-11/2014-03-03 0:37_lkk.json
joycejw,通过,2013-07-26,2014-03-01,2014-03-02 0:19,218 days,老公新加坡人，申请时已经结婚2年了，没有小孩。我自己是拿SPASS上班，底薪2280，老公薪水3000这样。今年初老公加薪了，然后有给ICA补充材料说加薪了。昨天早上查，通过,meta/pr/2020-07-11/2014-03-02 0:19_joycejw.json
un,通过,2013-09-25,2014-02-25,2014-02-27 10:36,153 days,"Poly, 2013年毕业， 拿4个月工资申请，5个月后，PR approved。",meta/pr/2020-07-11/2014-02-27 10:36_un.json
Philipzzz,通过,2013-07-20,2014-02-15,2014-02-17 1:27,210 days,"NUS B.ENG.(Hons), MSc, 26yo, M, Single, 来新7年半，刚开始工作6个月，EP，3400/mth 8月30日收信要求补交材料（家庭工作信息），9月7日补交。 15 Feb Approved!",meta/pr/2020-07-11/2014-02-17 1:27_Philipzzz.json
iris,失败,2013-06-21,2014-01-15,2014-02-14 3:12,208 days,国内本科。2011年来新加坡， 国大master毕业，正在读国大part time phd，full time research engineer。申请时在国大工作1个月，在之前的公司工作了7个月。月薪S$3000。单身。,meta/pr/2020-07-11/2014-02-14 3:12_iris.json
Duan Chen,,2014-02-11,,2014-02-12 4:01,,2014年1月份和新加坡公民在新加坡注册结婚，本人2013年8月拿SP到新加坡，月薪2500,meta/pr/2020-07-11/2014-02-12 4:01_Duan Chen.json
Sheepo,通过,2013-02-05,2013-07-30,2014-01-05 13:57,175 days,"Fresh grad, 80k annual pay, B.E. in China, PhD in NTU, 4yrs in NTU and 3 months work exp when I applied for PR. Apply for PR with my wife, she was EP Q1 holder 50k+ annual, 3yrs+ in SG. We finished ROM one day before our application of PR.",meta/pr/2020-07-11/2014-01-05 13:57_Sheepo.json
Flora,失败,2013-08-26,2013-12-12,2013-12-20 3:20,108 days,主申请人海外工科硕士，在新工作1年后申请，EP holder，Basic Salary S$4200，已婚，妻子国内文科硕士，DP Holder，月薪S$1800。三个半月收到通知。失败。,meta/pr/2020-07-11/2013-12-20 3:20_Flora.json
POPO,通过,2012-12-05,2013-12-03,2013-12-11 12:50,363 days,poly，四大就职，SP holder ，basic 1800+,meta/pr/2020-07-11/2013-12-11 12:50_POPO.json
资深麦霸,通过,2012-11-16,2013-10-01,2013-12-11 12:01,319 days,来新6年，2012年POLY毕业，有O level证书。basic 3800＋，EP holder,meta/pr/2020-07-11/2013-12-11 12:01_资深麦霸.json
bamboo55,失败,2013-07-13,,2013-12-09 8:19,,EP 年底4年薪水+4500 悲剧again,meta/pr/2020-07-11/2013-12-09 8:19_bamboo55.json
michelle,通过,2013-08-13,2013-11-26,2013-12-03 5:23,105 days,24岁 来新2年半 Malaysia diploma 毕业 工作4个月半 e pass salary 2600,meta/pr/2020-07-11/2013-12-03 5:23_michelle.json
xyz,,2013-02-15,,2013-11-26 10:17,,NUS本科，NTU硕士，来新8年， 3500+,meta/pr/2020-07-11/2013-11-26 10:17_xyz.json
viola,通过,2013-02-25,2013-11-08,2013-11-18 8:54,256 days,"12年poly 毕业，女，SP,工作8个月申请，月薪$2200,独立申请，有公司推荐信",meta/pr/2020-07-11/2013-11-18 8:54_viola.json
PeaceB,通过,2013-01-26,2013-11-10,2013-11-12 2:22,288 days,"Poly毕业, S-pass, 工作7个月后申请",meta/pr/2020-07-11/2013-11-12 2:22_PeaceB.json
brighteddy,上诉中,2012-10-21,,2013-11-11 8:51,,In total 5 years in SG; Graduated from NTU with Master's Degree;BA attained in China; 4500 monthly salary; Single,meta/pr/2020-07-11/2013-11-11 8:51_brighteddy.json
rococo,通过,2013-01-28,2013-11-01,2013-11-01 13:45,277 days,全家申请。老公EP1 申请时来新半年。老婆4500刀每月 申请时来新4个月。外加一男孩。夫妻硕士学历。,meta/pr/2020-07-11/2013-11-01 13:45_rococo.json
smint,失败,2013-05-29,2013-10-21,2013-10-21 13:25,145 days,"2 years in singapore. salaried 9k. wife dp, china master. + 2kids girl to apply",meta/pr/2020-07-11/2013-10-21 13:25_smint.json
cnl,,2013-10-19,,2013-10-20 7:58,,P1，国内硕士，来新一年。带老婆儿子一起申请。老婆不工作，儿子小学，都在新加坡。,meta/pr/2020-07-11/2013-10-20 7:58_cnl.json
Alanm,失败,2013-07-13,2013-10-19,2013-10-20 12:21,98 days,国内硕士，国内工作两年，来新三年，底薪 3700+，SP. 杯具了，三个月零6天被拒。,meta/pr/2020-07-11/2013-10-20 12:21_Alanm.json
whucool,通过,2013-01-16,2013-09-25,2013-09-27 9:06,252 days,国内985大学工科学士，12年10月来新，LVTP11月底拿到，然后买了2手房，现在无工作，老公SC（新公民，2012年8月8日通过），申请时结婚10个月。,meta/pr/2020-07-11/2013-09-27 9:06_whucool.json
Miserable2013,失败,2013-05-17,2013-09-11,2013-09-23 8:38,117 days,"来新4年整EP, 工资4000元, 补交材料, 杯具",meta/pr/2020-07-11/2013-09-23 8:38_Miserable2013.json
anonymous,失败,2013-07-20,2013-09-07,2013-09-21 6:23,49 days,主申请人：国内本科，NUS part-time 计算机硕士，在新加坡呆两年，工作1年。程序员，gross=basic=$3200。老婆：国内本科，NTU文科在读硕士，结婚半年多。申请一个半月后被拒,meta/pr/2020-07-11/2013-09-21 6:23_anonymous.json
Bian xin,,12072013,,2013-09-13 9:12,,,meta/pr/2020-07-11/2013-09-13 9:12_Bian xin.json
rrrmmm,通过,2012-12-08,2013-08-30,2013-09-05 16:29,265 days,NUS本科，SM3，EP，3000-3500,meta/pr/2020-07-11/2013-09-05 16:29_rrrmmm.json
thesunz,通过,2013-06-25,2013-08-18,2013-09-03 6:37,54 days,在新加坡3年半，薪水3500,meta/pr/2020-07-11/2013-09-03 6:37_thesunz.json
huaidan,通过,2012-10-18,2013-03-21,2013-09-03 15:14,154 days,"EP, 國外PHD， 第一次申請，來新7個月半，薪水4800",meta/pr/2020-07-11/2013-09-03 15:14_huaidan.json
right,失败,2012-10-12,2012-12-20,2013-09-03 0:59,69 days,国内重点本科，工作4年（换了专业），申请的时候EP，2600basic，两个月就被拒了。。。。 现在别说这个，EP renewal 也被拒了，被降级到S-Pass了，巨汗,meta/pr/2020-07-11/2013-09-03 0:59_right.json
zsd3290,通过,2013-02-20,2013-08-30,2013-08-30 9:24,191 days,老公新公民，老婆国内大专，无工作，LTVP，结婚2年，1年税单，祝好运！一定会成功的！！！,meta/pr/2020-07-11/2013-08-30 9:24_zsd3290.json
luckbaby,通过,2012-09-03,2013-05-18,2013-08-06 1:58,257 days,夫妻，国内硕士，来新工作四年，EP+DP，主申请人basic3800，年收入60K,meta/pr/2020-07-11/2013-08-06 1:58_luckbaby.json
anko,通过,2012-10-01,2012-12-20,2013-07-26 4:53,80 days,POLY毕业， 自己拒绝2010年的邀请信。 因为当兵（2009年的政策） 后来工作， 升职 2800,meta/pr/2020-07-11/2013-07-26 4:53_anko.json
Ana,上诉中,2013-04-30,2013,2013-07-04 14:16,,老公新加坡人，结婚四年，生两个小孩了，现在我拿家属证，老公月薪五千，有三年的所得税，,meta/pr/2020-07-11/2013-07-04 14:16_Ana.json
TL_0676,失败,2013-03-02,2013-06-22,2013-07-03 3:07,112 days,"2011/3 到新加坡 ,P2, Basic salary 6900+, 老婆 DP, basic salary 3500, 儿子 三岁",meta/pr/2020-07-11/2013-07-03 3:07_TL_0676.json
悠闲的猪,失败,2012-08-22,2013-06-10,2013-06-10 7:23,292 days,来新4.5年，SP，国内大专，男， 30岁，程序员，再次悲剧。,meta/pr/2020-07-11/2013-06-10 7:23_悠闲的猪.json
叮叮糖,通过,2013-03-26,2013-05-20,2013-05-28 15:48,55 days,"單身, 來新7年8個月, poly畢業, 持S pass 工作1年, salary $1.8k",meta/pr/2020-07-11/2013-05-28 15:48_叮叮糖.json
Dan,通过,2012-11-27,2013-04-15,2013-05-12 6:51,139 days,"basic salary: $3000+, 申请时来新4年4个月，工作半年。本地私立大学degree毕业。4月中旬通过",meta/pr/2020-07-11/2013-05-12 6:51_Dan.json
teddybear^,通过,2012-11-20,2013-04-20,2013-05-06 6:36,151 days,Male Sponsor: SG Local Uni Grad Salary:3K wife applicant: CN Uni Grad working in SG for 2 years + Salary: 4.5K Married=) . Waiting time: 5 Months,meta/pr/2020-07-11/2013-05-06 6:36_teddybear^.json
msinsin,失败,2012-12-04,2013-02-07,2013-04-26 6:39,65 days,"来新8年,新加坡私立大专,上学3年,工作近5年,spass,薪资2000,女, 未婚",meta/pr/2020-07-11/2013-04-26 6:39_msinsin.json
SG,通过,2012-12-06,2013-04-12,2013-04-19 0:03,127 days,"女主申请人,25岁公民，有个女儿也是公民,有个薪水3000,职位:采购。男31岁,来新8年6个月,私立大专,同一个公司，职位:coordinator,固定薪水3600,两年的税单,",meta/pr/2020-07-11/2013-04-19 0:03_SG.json
Cliff,通过,2012-12,2012-04,2013-04-18 2:11,,BE in China，NTU PhD， EP2， Married with Chinese PR,meta/pr/2020-07-11/2013-04-18 2:11_Cliff.json
nicole,通过,2012-12-31,2013-04-11,2013-04-17 4:33,101 days,"NUS SM3, EP basic salary S$2800",meta/pr/2020-07-11/2013-04-17 4:33_nicole.json
linlin,失败,2013-02-05,2013-04-15,2013-04-17 2:39,69 days,"国内一本，在新工作两年，原EP, $1800; 现公司工作一年，SP，$2000，单身女",meta/pr/2020-07-11/2013-04-17 2:39_linlin.json
Charlie,通过,2012-11-14,2013-04-14,2013-04-14 15:11,151 days,国内本科，来新三年。EP P2，单身，男。11月申请，第一次申请。 五个月,meta/pr/2020-07-11/2013-04-14 15:11_Charlie.json
lemony555,失败,2013-01-03,25-3-2013,2013-03-25 9:00,,新加坡亚太本科学历，27未满，来新5年，工作2年多，月薪2500，S pass,meta/pr/2020-07-11/2013-03-25 9:00_lemony555.json
xin2114,通过,2012-10-21,2013-03-22,2013-03-24 17:33,152 days,"本人国大本科，PR 2年后2012年转公民, 工资6K+。 帮老婆申请居民，老婆硕士毕业在香港工作，薪水S$2k+，往来新加坡多次但未长居。 5个月通过",meta/pr/2020-07-11/2013-03-24 17:33_xin2114.json
huahua,,2013-03-07,,2013-03-18 6:24,,SPASS 老公担保,meta/pr/2020-07-11/2013-03-18 6:24_huahua.json
小猪熊,通过,2012-12-10,2013-03-11,2013-03-11 9:44,91 days,"男方（主申请人）：EP , 来新14+年，国大PHD，29岁，工资3800+，工作一年半，有公司推荐信。 女方（附属申请人）：DP , 来新3年，国内本科，30岁，目前没有工作。之前拿sp工作过一年半，工资1800。",meta/pr/2020-07-11/2013-03-11 9:44_小猪熊.json
Vancamp,通过,2012-08-21,2013-02-27,2013-03-04 0:03,190 days,12年poly毕业，SP，工作4个月提交申请。,meta/pr/2020-07-11/2013-03-04 0:03_Vancamp.json
酒,通过,2012-08-24,2013-03-01,2013-03-03 9:56,189 days,25岁单身男，NUS本科毕业，來新7年，EP三个月时申请，月薪3500。10月13日 补交家庭成员材料。 20130301收到批准信,meta/pr/2020-07-11/2013-03-03 9:56_酒.json
bluej,通过,2012-08-28,2013-02-20,2013-02-28 11:19,176 days,"国内重点大学Master, 来新两年，EP, 7000+ 每月，独自申请",meta/pr/2020-07-11/2013-02-28 11:19_bluej.json
sherry,通过,2012-06-05,2013-02-25,2013-02-26 1:50,265 days,"Nov 2009 came to SG, EP holder.",meta/pr/2020-07-11/2013-02-26 1:50_sherry.json
wwyyuuuu,通过,2012-08-18,2013-02-24,2013-02-25 3:46,190 days,poly毕业，月薪2100，SP,meta/pr/2020-07-11/2013-02-25 3:46_wwyyuuuu.json
infante,通过,2012-11-02,2013-02-25,2013-02-25 2:28,115 days,夫妻一起申请，两人工资都是接近3500，国内重点本科，NUS研究型硕士。25岁，08年7月来新，工作快两年了，有一年税单。,meta/pr/2020-07-11/2013-02-25 2:28_infante.json
Mandy,通过,2012-06-12,2013-02-05,2013-02-18 3:39,238 days,"女, Q1, Accountant, $3300; 30, 来新5年2个月; 国内普通一本; ACCA, CPA Singapore",meta/pr/2020-07-11/2013-02-18 3:39_Mandy.json
漂流小鱼,失败,2012-09-10,2013-02-07,2013-02-18 10:29,150 days,国内硕，EP 2年11个月，薪水5000+，离异不带小孩,meta/pr/2020-07-11/2013-02-18 10:29_漂流小鱼.json
想乐摄手座,通过,2012-06-20,2012-10-11,2013-02-13 7:25,113 days,帮我太太申请，本人 03 年底来坡，NTU 本科，PR 4 年，目前薪水 3000+，太太 12 年 2 月底来，12 年 6 月中申请 DPR，10 月通过。,meta/pr/2020-07-11/2013-02-13 7:25_想乐摄手座.json
loong,通过,2012-10-08,2013-02-08,2013-02-13 5:15,123 days,老公nus硕士，pr三年，来坡10年，salary3800，我还没找工作，国内top20本科，有两个国内的高级证书，刚好四个月就批了。放假前一天。很是开心，祝大家好运。我要好好找工作啦~,meta/pr/2020-07-11/2013-02-13 5:15_loong.json
yoyo,通过,2012-07-12,2013-02-12,2013-02-12 5:27,215 days,美国博士学历，申请时来新加坡一年。老公还在美国读书。一起通过。,meta/pr/2020-07-11/2013-02-12 5:27_yoyo.json
baronlena0505,通过,2012-06-23,2013-01-22,2013-01-30 9:41,213 days,"来新加坡7年，从私立考O水准，进入新加坡理工，2011年毕业，工作，拿EP，薪水1800，做了7个多月后辞职，之后进去新公司，现在薪水2800，EP, 申请时在新公司工作4个月。",meta/pr/2020-07-11/2013-01-30 9:41_baronlena0505.json
磨紫磨高,失败,2012-09-21,2013-1-16,2013-01-30 8:29,,"国内技校毕业，新加坡工作35年，S PASS,BASIC:1850",meta/pr/2020-07-11/2013-01-30 8:29_磨紫磨高.json
lovemiumiu,通过,2012-08-11,2013-01-18,2013-01-18 13:52,160 days,女 国内本科 来新三年 P2 独立申请 10.18补交材料 1.18收到批准信,meta/pr/2020-07-11/2013-01-18 13:52_lovemiumiu.json
nanagirls,通过,2012-08-18,2013-01-15,2013-01-15 6:39,150 days,女 在新6年 国内本 ntu phd 在读明年毕业 讲师5000+ 工作一年,meta/pr/2020-07-11/2013-01-15 6:39_nanagirls.json
,通过,2012-07-19,2013-01-14,2013-01-14 4:05,179 days,"EP1 holder, single lady, stayed in SG for 2.5 years, 1st timer",meta/pr/2020-07-11/2013-01-14 4:05_.json
jesse2150,通过,2012-06-25,2012-12-29,2013-01-05 1:32,187 days,NTU本科，Apple工作，申请的时候月薪3000+，结婚已经一年多，老公DP2月底过来，一直在找工作中，5月底就申请。8月份补交家庭材料以及老公以前国内工作证明，以及一封信证明老公在积极找工作。10月初我的工资提升3500+，老公找到一份简单服务业工作100+，最后居然在年底通过。通过的时候我在新7年，老公来不到1年。本来以为这样的条件很难申请上的。太幸运了！,meta/pr/2020-07-11/2013-01-05 1:32_jesse2150.json
qq,失败,2012-08-15,2012-10-23,2012-11-30 9:12,69 days,"来新1年多，EP-Q1, 美国本科+双硕士，Basic salary $3600. marketing行业，单身女。",meta/pr/2020-07-11/2012-11-30 9:12_qq.json
cloudy,失败,2012-07-25,2012-11-25,2012-11-25 14:59,123 days,NTU硕，在校一年，工作一年，薪水4000+，appeal失败。,meta/pr/2020-07-11/2012-11-25 14:59_cloudy.json
ShallByToooo,失败,2012-07-09,2012-11-07,2012-11-20 6:06,121 days,我理工学院毕业的，现在拿LT Pass。8个月的女儿在中国。老公拿到PR一年半多，在新加坡待了快6年了。结婚也快一年了。我老公帮我跟我6个月的女儿一起申请。,meta/pr/2020-07-11/2012-11-20 6:06_ShallByToooo.json
iverson_cy,通过,2012-05-14,2012-11-07,2012-11-15 9:36,177 days,来新三年，5000+， NUS硕,meta/pr/2020-07-11/2012-11-15 9:36_iverson_cy.json
shx,失败,2012-04-27,2012-10-24,2012-11-10 15:24,180 days,"女，未婚，30. 国内211学校商科本科，ntu商科硕士，至明年3月份来新4年。一年读书三年工作，月薪3500,年收入70k＋，2011年2月，2012年4月分分别申请过两次，appeal两次，均悲剧，感觉是不是单身女性的原因。",meta/pr/2020-07-11/2012-11-10 15:24_shx.json
波波仔,失败,2012-05-17,2012-07-18,2012-11-05 14:21,62 days,"我老公来新加坡8年，现在拿SP ，大专学历，薪水 4200。我拿家属准证刚来正在申请工作准证，他带我和我儿子一起申请的，儿子八个月，我以前也在新加坡做过4年工拿SP ,以前薪水是 2550.学历是大本",meta/pr/2020-07-11/2012-11-05 14:21_波波仔.json
huanlm,失败,2012-08-30,2012-11-05,2012-11-05 14:18,67 days,"NTU Master,在新加坡2年,一年读书一年工作。",meta/pr/2020-07-11/2012-11-05 14:18_huanlm.json
zhangdederourou,失败,2012-08-28,2012-11-03,2012-11-05 14:17,67 days,八月底申的，前两天杯具。我们的条件是夫妻双方国内top5 phd，目前在nusntu博后，工资4500，来新两年半。,meta/pr/2020-07-11/2012-11-05 14:17_zhangdederourou.json
sweetmemory0707,失败,2012-09-05,2012-11-05,2012-11-05 14:04,61 days,"老公顶尖IT公司，薪水8.6k, 国内985名校双硕士，儿子在新出生，夫妻来新1年10个月，我本地公司工作EP，薪水2.3k 申请PR2个月悲剧，appeal又是2个月悲剧。是否我们条件差太多所以每次都是速度悲剧？元方你怎么看？",meta/pr/2020-07-11/2012-11-05 14:04_sweetmemory0707.json
